game_id,p1,p2,winner,loser,game_pattern
6452,513,375,513,375,2761834
6453,316,842,316,842,5187062
6454,361,217,217,361,70314862
6455,347,28,347,28,321657804
6456,797,441,797,441,2186430
6457,799,576,576,799,78265410
6458,871,203,871,203,280574613
6459,836,715,0,0,361045278
6460,512,673,512,673,7015826
6461,444,266,444,266,015276834
6462,204,429,429,204,17306458
6463,602,195,0,0,368571240
6464,652,579,579,652,40628751
6465,578,614,578,614,8524706
6466,812,728,0,0,753081462
6467,56,826,826,56,261748
6468,308,67,308,67,035127486
6469,716,989,716,989,8041563
6470,502,237,502,237,653012847
6471,7,348,7,348,863021475
6472,880,589,0,0,621308475
6473,922,587,922,587,2463180
6474,863,402,863,402,2503416
6475,638,593,638,593,4605138
6476,300,515,0,0,608457123
6477,963,885,963,885,4387560
6478,888,319,888,319,7043621
6479,826,269,269,826,72436150
6480,133,413,413,133,71625340
6481,471,829,829,471,23567140
6482,816,309,816,309,4183572
6483,959,412,959,412,2065184
6484,634,60,634,60,4530721
6485,435,407,0,0,037142586
6486,37,811,811,37,43752680
6487,19,803,19,803,32670
6488,324,134,324,134,4082167
6489,38,653,653,38,18476235
6490,147,197,147,197,4856123
6491,288,819,288,819,7645810
6492,875,196,875,196,837521406
6493,954,166,954,166,8273164
6494,722,969,722,969,7538104
6495,346,338,346,338,810375264
6496,289,234,234,289,48627150
6497,275,654,275,654,205817436
6498,606,423,606,423,54832
6499,59,321,321,59,043127
6500,531,419,0,0,762438510
6501,311,324,0,0,581473026
6502,779,760,760,779,14326078
6503,702,935,702,935,8465107
6504,83,326,0,0,065421783
6505,824,792,824,792,7241860
6506,253,942,942,253,42306578
6507,442,758,0,0,027143586
6508,830,494,494,830,56720384
6509,863,59,863,59,6701283
6510,632,907,632,907,1582074
6511,322,306,322,306,4106328
6512,644,734,0,0,514863027
6513,509,140,140,509,37541206
6514,456,743,743,456,47351628
6515,35,636,636,35,16802473
6516,563,422,563,422,318064257
6517,148,779,148,779,2740835
6518,433,865,865,433,657423
6519,30,653,30,653,7012836
6520,575,426,575,426,5738014
6521,576,989,989,576,80421356
6522,536,679,679,536,65437208
6523,887,632,632,887,60745128
6524,985,62,985,62,125703468
6525,494,611,494,611,3107526
6526,913,617,617,913,60418732
6527,155,258,155,258,602417835
6528,318,64,318,64,2357180
6529,375,401,375,401,6143502
6530,292,109,292,109,3126845
6531,336,554,336,554,8531076
6532,672,906,0,0,035428617
6533,828,670,828,670,0735186
6534,527,307,527,307,403627815
6535,115,361,115,361,714826305
6536,119,952,952,119,541206
6537,151,79,151,79,8215706
6538,594,380,380,594,28165340
6539,351,559,351,559,12457
6540,639,726,639,726,6735140
6541,713,673,713,673,2381465
6542,708,148,708,148,24061
6543,92,47,92,47,6318704
6544,98,307,0,0,631742508
6545,354,737,354,737,4283716
6546,82,797,82,797,52473
6547,57,391,57,391,1876230
6548,709,646,0,0,783521460
6549,138,506,138,506,47682
6550,540,839,540,839,601354278
6551,71,23,71,23,057168243
6552,139,312,312,139,14370286
6553,539,739,539,739,31046
6554,388,848,388,848,6180274
6555,390,375,375,390,084657
6556,771,702,771,702,4561320
6557,692,886,692,886,8217064
6558,46,127,127,46,18520736
6559,262,258,258,262,37862104
6560,942,117,942,117,7248503
6561,388,717,388,717,358712640
6562,707,474,707,474,845362017
6563,157,99,157,99,8021345
6564,596,499,499,596,726805
6565,485,563,485,563,1243068
6566,744,516,744,516,8637205
6567,207,850,850,207,81743052
6568,219,374,374,219,648157
6569,571,894,571,894,4827156
6570,979,86,0,0,417302586
6571,543,334,543,334,135768042
6572,88,401,401,88,64280375
6573,408,166,408,166,026457183
6574,85,88,88,85,843761
6575,880,375,880,375,387620415
6576,457,355,355,457,52143876
6577,289,722,722,289,71264380
6578,539,740,539,740,5436278
6579,265,268,268,265,507864
6580,479,501,479,501,74608
6581,486,867,486,867,0613854
6582,324,152,152,324,75163402
6583,121,746,121,746,0327814
6584,440,650,440,650,8456172
6585,552,902,0,0,062834517
6586,330,845,845,330,76832514
6587,511,720,720,511,462350
6588,977,915,977,915,0687231
6589,899,206,899,206,216374508
6590,80,538,0,0,362801745
6591,368,787,787,368,61845037
6592,982,346,346,982,31256487
6593,854,988,854,988,082536741
6594,396,397,396,397,506213784
6595,300,89,0,0,174258036
6596,676,59,676,59,821736405
6597,35,593,35,593,714682350
6598,571,948,948,571,34087256
6599,720,813,813,720,36018274
6600,885,351,0,0,364710852
6601,924,587,924,587,6138240
6602,668,700,700,668,64152873
6603,354,717,0,0,645218037
6604,192,27,27,192,048375
6605,486,837,486,837,15072
6606,683,233,683,233,6307482
6607,322,434,322,434,568730124
6608,757,844,757,844,086417532
6609,289,306,0,0,084321765
6610,647,955,647,955,8513726
6611,302,594,302,594,426015837
6612,236,540,0,0,825307641
6613,894,306,894,306,4157603
6614,43,183,183,43,38160275
6615,469,729,729,469,78305261
6616,386,991,991,386,48207653
6617,812,117,812,117,2503781
6618,712,733,712,733,0845271
6619,422,495,495,422,305874
6620,675,497,675,497,752601438
6621,430,323,430,323,7150364
6622,238,542,238,542,1753862
6623,703,748,703,748,276538104
6624,751,130,751,130,145027368
6625,412,641,641,412,023845
6626,539,752,539,752,47563
6627,453,285,453,285,3610427
6628,143,377,143,377,382467150
6629,89,58,58,89,36108254
6630,831,460,831,460,205871436
6631,185,266,185,266,4385761
6632,749,478,749,478,0327518
6633,28,426,28,426,8352064
6634,728,295,295,728,50316487
6635,597,132,597,132,3045276
6636,29,820,29,820,75608
6637,211,93,211,93,546327108
6638,649,705,649,705,23061
6639,116,747,116,747,5673184
6640,148,847,847,148,85261340
6641,696,466,696,466,1305864
6642,374,655,374,655,83706
6643,115,403,115,403,630127854
6644,559,857,559,857,17052
6645,942,88,0,0,671453820
6646,712,335,335,712,05713248
6647,400,183,183,400,04725836
6648,475,110,475,110,106587432
6649,790,451,451,790,18420657
6650,379,692,692,379,16842370
6651,982,530,982,530,56842
6652,678,603,678,603,620784153
6653,714,686,0,0,450621387
6654,37,431,37,431,1875234
6655,750,936,750,936,528374106
6656,379,146,146,379,624130
6657,199,718,199,718,73421
6658,144,60,144,60,5684012
6659,216,650,216,650,81034
6660,449,658,658,449,02754138
6661,464,899,464,899,7814052
6662,560,824,824,560,56027814
6663,967,345,345,967,72185430
6664,609,583,609,583,4085637
6665,55,75,75,55,31708452
6666,432,953,0,0,680253417
6667,314,891,314,891,8256034
6668,473,984,473,984,175840623
6669,207,509,207,509,24538
6670,579,989,0,0,710536248
6671,575,831,575,831,615382074
6672,309,204,204,309,730564
6673,986,27,27,986,70351428
6674,83,199,83,199,57862
6675,411,890,411,890,203164857
6676,470,190,470,190,526017483
6677,507,590,507,590,784021356
6678,110,391,110,391,853214607
6679,223,887,887,223,02583617
6680,840,320,320,840,75264380
6681,491,381,381,491,74350612
6682,331,808,808,331,140365
6683,80,46,80,46,183540276
6684,439,253,0,0,863415207
6685,738,196,0,0,268530174
6686,376,876,376,876,342165708
6687,275,948,275,948,017236854
6688,146,556,146,556,7654208
6689,341,358,341,358,312578406
6690,41,530,41,530,752138640
6691,877,562,562,877,06541372
6692,57,203,57,203,315278064
6693,973,131,973,131,450738216
6694,167,369,369,167,34027186
6695,345,57,345,57,357128604
6696,929,498,929,498,28614
6697,140,379,140,379,7246503
6698,639,96,639,96,7106834
6699,167,888,888,167,21560847
6700,587,864,587,864,406712385
6701,267,349,349,267,16587024
6702,812,442,812,442,3572608
6703,263,710,263,710,0786132
6704,263,913,263,913,05824
6705,691,165,691,165,43276
6706,217,410,217,410,286453170
6707,208,334,334,208,56804273
6708,145,659,659,145,68751403
6709,573,388,573,388,7642831
6710,422,380,422,380,10437
6711,963,887,963,887,702841563
6712,322,970,970,322,143276
6713,263,65,65,263,30186254
6714,956,559,559,956,50718643
6715,29,534,534,29,36741582
6716,31,224,31,224,082175643
6717,617,905,617,905,2061857
6718,921,897,921,897,4630127
6719,662,815,815,662,51367280
6720,109,950,109,950,016725834
6721,111,128,111,128,0285643
6722,915,171,915,171,0427568
6723,979,56,979,56,0342618
6724,875,939,875,939,3756812
6725,215,236,215,236,3867510
6726,200,110,200,110,20634
6727,145,160,0,0,804716253
6728,322,290,322,290,8321675
6729,293,945,293,945,1263847
6730,589,565,589,565,4108326
6731,608,402,402,608,18542360
6732,221,722,221,722,6384275
6733,437,375,437,375,450321768
6734,475,995,0,0,431780526
6735,625,5,625,5,512364708
6736,841,813,0,0,407526318
6737,149,285,285,149,167452
6738,430,293,0,0,045287631
6739,183,360,183,360,038152764
6740,606,955,0,0,208465173
6741,928,997,997,928,82140376
6742,236,999,236,999,6541870
6743,393,155,393,155,21456
6744,270,351,270,351,4627815
6745,594,518,594,518,5420738
6746,108,740,108,740,8624075
6747,524,562,524,562,7052461
6748,10,906,10,906,6105234
6749,474,827,827,474,53187420
6750,964,957,964,957,1543072
6751,497,503,497,503,4560732
6752,941,307,307,941,82605741
6753,297,169,297,169,2701458
6754,43,422,0,0,570243186
6755,911,359,911,359,802467135
6756,289,227,0,0,635087421
6757,832,538,538,832,58127430
6758,376,895,0,0,873210645
6759,929,709,709,929,32407561
6760,703,101,101,703,40168723
6761,501,297,501,297,0145682
6762,778,586,0,0,142085763
6763,527,608,608,527,35427180
6764,280,565,565,280,74815206
6765,116,515,116,515,326857140
6766,818,366,818,366,354018276
6767,119,788,119,788,3861425
6768,469,361,361,469,26410738
6769,474,351,474,351,86024
6770,250,537,250,537,8065214
6771,576,364,364,576,46735120
6772,847,898,847,898,871435620
6773,394,691,394,691,52403
6774,456,464,456,464,8046275
6775,565,170,170,565,62045781
6776,315,729,315,729,6718350
6777,135,421,135,421,7068421
6778,873,110,873,110,148036275
6779,985,244,985,244,581467032
6780,879,395,0,0,713680254
6781,64,22,22,64,36051274
6782,931,997,931,997,7504628
6783,679,146,146,679,78621054
6784,475,579,475,579,6135284
6785,778,937,0,0,345712806
6786,668,770,770,668,46308271
6787,276,540,540,276,60417832
6788,862,250,862,250,7513628
6789,353,4,4,353,748503
6790,962,4,962,4,560273184
6791,423,260,423,260,6385107
6792,21,702,21,702,308147256
6793,539,631,631,539,13728654
6794,487,686,686,487,54672810
6795,536,747,536,747,145308762
6796,947,219,947,219,6240758
6797,403,496,496,403,60342781
6798,255,618,255,618,72658
6799,259,962,259,962,7216854
6800,206,197,206,197,6027538
6801,707,525,525,707,68105234
6802,382,621,0,0,268401357
6803,221,548,221,548,4751208
6804,453,611,453,611,742560318
6805,571,613,571,613,854073216
6806,298,427,0,0,524108637
6807,447,427,427,447,860432
6808,398,515,398,515,1854032
6809,448,297,297,448,38245670
6810,749,341,749,341,8631245
6811,599,593,593,599,41057238
6812,714,926,714,926,26170
6813,969,103,969,103,8631572
6814,595,445,595,445,0376241
6815,628,958,958,628,64018527
6816,153,396,153,396,46573
6817,749,819,749,819,6124508
6818,184,590,184,590,4706523
6819,519,309,309,519,135620
6820,967,118,967,118,783504261
6821,216,131,216,131,4702638
6822,284,479,284,479,6108253
6823,486,112,112,486,36847102
6824,220,38,220,38,0382614
6825,371,128,128,371,82514370
6826,120,35,0,0,154237806
6827,94,184,0,0,264371085
6828,816,532,816,532,864527130
6829,546,27,546,27,358014627
6830,877,658,877,658,530174268
6831,778,817,778,817,4306721
6832,601,427,601,427,8560427
6833,661,503,661,503,72816
6834,365,629,629,365,60725831
6835,946,196,196,946,51372608
6836,540,408,408,540,56301824
6837,336,349,336,349,3560728
6838,254,767,767,254,573461
6839,672,5,5,672,34160782
6840,596,714,714,596,74306218
6841,474,674,474,674,3246157
6842,490,162,490,162,840716532
6843,23,77,23,77,3518764
6844,170,279,279,170,45307281
6845,268,384,268,384,428653170
6846,455,993,455,993,4823167
6847,693,728,728,693,345781
6848,414,874,414,874,7250463
6849,175,263,175,263,710325684
6850,510,43,510,43,038576124
6851,253,269,269,253,241385
6852,774,425,0,0,258634017
6853,276,30,30,276,01672854
6854,383,389,383,389,6831472
6855,34,19,19,34,87063452
6856,586,376,0,0,362510847
6857,801,435,801,435,32584
6858,420,140,420,140,0274356
6859,634,646,634,646,725643081
6860,810,651,810,651,47830
6861,190,401,401,190,04678513
6862,466,419,466,419,065473281
6863,922,647,922,647,78104
6864,846,404,404,846,83520476
6865,120,420,120,420,01623
6866,953,183,183,953,72483061
6867,67,866,866,67,70528631
6868,630,373,630,373,7840361
6869,874,536,874,536,26508
6870,354,581,354,581,437102658
6871,544,564,544,564,153487062
6872,150,406,406,150,05612483
6873,408,947,408,947,253716840
6874,565,235,565,235,8570146
6875,738,999,738,999,60274
6876,187,688,187,688,0168253
6877,694,830,694,830,172085634
6878,116,897,116,897,40127
6879,540,399,399,540,61205478
6880,690,249,690,249,6013284
6881,111,328,328,111,723140
6882,640,984,640,984,72658
6883,871,405,871,405,1526380
6884,733,2,2,733,60723548
6885,416,229,416,229,2087315
6886,417,174,174,417,51687024
6887,713,788,788,713,40273618
6888,836,874,836,874,6325014
6889,986,972,0,0,308514762
6890,228,209,0,0,634012578
6891,142,621,142,621,5748236
6892,283,51,283,51,8132647
6893,60,735,735,60,816230
6894,788,527,527,788,14867352
6895,545,513,513,545,25371648
6896,440,526,440,526,8760234
6897,377,194,377,194,0231486
6898,506,330,506,330,617804253
6899,282,113,113,282,43801756
6900,482,283,482,283,6132850
6901,466,254,466,254,2840716
6902,779,11,779,11,23518
6903,853,372,372,853,34705618
6904,197,632,197,632,265830714
6905,801,746,801,746,0651834
6906,650,141,650,141,6748023
6907,14,81,0,0,374582601
6908,162,226,162,226,1867432
6909,189,174,189,174,74816
6910,393,984,393,984,6075438
6911,341,7,341,7,648310527
6912,769,615,0,0,678243105
6913,630,126,630,126,635287014
6914,61,224,61,224,314278065
6915,340,358,358,340,83517240
6916,651,107,107,651,43715026
6917,164,952,0,0,517836240
6918,345,523,345,523,2310754
6919,405,601,601,405,86574013
6920,837,573,837,573,251687340
6921,986,462,462,986,756413
6922,971,603,603,971,62413875
6923,160,882,160,882,15467
6924,543,213,213,543,74613850
6925,79,324,79,324,732145086
6926,488,803,488,803,0376184
6927,407,534,407,534,8061357
6928,725,183,725,183,6381507
6929,537,911,537,911,0675814
6930,429,854,429,854,8614235
6931,255,965,255,965,6720534
6932,595,95,595,95,2053648
6933,798,288,0,0,872516304
6934,845,269,845,269,764835201
6935,442,830,830,442,24673581
6936,854,411,854,411,076253814
6937,727,612,727,612,056742138
6938,59,203,59,203,653421708
6939,887,749,749,887,10382657
6940,241,211,211,241,721865
6941,912,798,912,798,7401826
6942,895,461,461,895,75681304
6943,802,652,802,652,7183420
6944,533,986,986,533,547018
6945,959,758,758,959,36075214
6946,403,532,403,532,03468
6947,903,822,822,903,82576130
6948,869,732,732,869,10842375
6949,563,87,563,87,3568710
6950,783,666,666,783,71865204
6951,843,748,748,843,04123875
6952,789,648,648,789,74163052
6953,359,735,359,735,238760154
6954,573,365,573,365,860354172
6955,254,557,0,0,268035741
6956,169,922,922,169,74305128
6957,172,325,325,172,07486512
6958,213,158,213,158,8320617
6959,859,767,767,859,623578
6960,256,160,256,160,702634815
6961,184,471,184,471,4075826
6962,766,457,457,766,61473082
6963,295,584,295,584,8751462
6964,506,189,189,506,15637824
6965,925,708,708,925,30168274
6966,33,360,33,360,0865213
6967,231,639,639,231,265738
6968,660,7,660,7,184352067
6969,664,554,664,554,378216450
6970,994,547,547,994,05487632
6971,857,829,857,829,4160782
6972,161,865,161,865,1706342
6973,682,894,894,682,83102574
6974,478,667,478,667,815406732
6975,519,978,519,978,274058136
6976,391,513,391,513,2365704
6977,214,640,214,640,78124
6978,314,296,314,296,5021648
6979,365,813,365,813,1074856
6980,984,442,442,984,72041386
6981,665,948,0,0,526748031
6982,754,450,754,450,6514072
6983,590,738,738,590,081756
6984,632,566,632,566,206871534
6985,489,23,0,0,067845213
6986,969,415,415,969,18075346
6987,963,47,963,47,436781520
6988,866,310,310,866,570836
6989,662,801,801,662,501864
6990,910,5,910,5,4810327
6991,723,540,723,540,613780254
6992,115,790,115,790,712508643
6993,935,846,935,846,6307182
6994,685,244,685,244,4752018
6995,916,450,916,450,637058124
6996,410,152,152,410,68247510
6997,412,360,412,360,643170258
6998,670,890,670,890,4052873
6999,507,580,0,0,536217408
7000,260,478,478,260,76248310
7001,900,504,900,504,68452
7002,407,261,407,261,1678204
7003,886,344,886,344,6715482
7004,9,532,9,532,53872
7005,243,903,243,903,0246781
7006,641,5,641,5,120763854
7007,272,594,272,594,71628
7008,842,462,842,462,6143872
7009,147,717,147,717,254137086
7010,338,411,411,338,321486
7011,371,752,371,752,2613480
7012,880,455,880,455,5460832
7013,429,634,429,634,2681345
7014,535,430,535,430,752164308
7015,824,933,933,824,13872564
7016,680,965,965,680,71068254
7017,317,808,808,317,865370
7018,664,776,0,0,185473026
7019,408,11,408,11,6108273
7020,611,44,44,611,48036572
7021,277,897,277,897,2845076
7022,563,683,563,683,5186473
7023,572,550,572,550,437265018
7024,559,539,559,539,5473628
7025,381,668,381,668,587306142
7026,87,810,810,87,84650721
7027,83,651,83,651,3057214
7028,781,652,781,652,5703142
7029,221,583,221,583,071863542
7030,192,638,0,0,105243678
7031,121,229,229,121,26310758
7032,749,568,568,749,841632
7033,590,298,298,590,85702643
7034,216,59,0,0,421537806
7035,149,679,679,149,675401
7036,688,143,143,688,382054
7037,909,417,909,417,246175083
7038,87,248,248,87,50718642
7039,9,342,342,9,138046
7040,778,651,0,0,283176045
7041,374,202,374,202,467105238
7042,607,151,607,151,2687035
7043,168,84,168,84,5643872
7044,940,382,940,382,7345068
7045,238,984,238,984,2401386
7046,786,762,762,786,705613
7047,378,670,378,670,075182634
7048,103,487,103,487,1835670
7049,98,322,322,98,15307468
7050,726,331,331,726,12768304
7051,133,197,133,197,483712605
7052,296,238,296,238,718453026
7053,913,194,194,913,812704
7054,166,922,922,166,768214
7055,669,530,669,530,1504326
7056,799,234,799,234,60738
7057,442,511,511,442,327654
7058,267,507,267,507,6175328
7059,605,988,605,988,2180635
7060,605,816,816,605,837056
7061,976,314,314,976,213457
7062,415,128,415,128,871235640
7063,463,529,463,529,87532
7064,48,955,48,955,3512704
7065,813,190,0,0,387526014
7066,15,135,135,15,56287310
7067,994,179,994,179,5782314
7068,386,894,894,386,35804162
7069,207,784,207,784,68053
7070,285,314,314,285,83146705
7071,558,922,922,558,54736018
7072,575,206,206,575,06354817
7073,753,780,780,753,850463
7074,742,282,742,282,2617508
7075,939,807,939,807,0137824
